Descriptores,2008|Oferta|Producción bruta a precios productor,2008|Oferta|Importaciones C.I.F.,2008|Oferta|Márgenes de comercio y transporte,2008|Oferta y utilización,2008|Utilización|Demanda intermedia,2008|Utilización|Demanda final|Consumo privado,2008|Utilización|Demanda final|Consumo de gobierno,2008|Utilización|Demanda final|Formación bruta de capital fijo,2008|Utilización|Demanda final|Variación de existencias,2008|Utilización|Demanda final|Exportaciones de bienes FOB,2009|Oferta|Producción bruta a precios productor,2009|Oferta|Importaciones C.I.F.,2009|Oferta|Márgenes de comercio y transporte,2009|Oferta y utilización,2009|Utilización|Demanda intermedia,2009|Utilización|Demanda final|Consumo privado,2009|Utilización|Demanda final|Consumo de gobierno,2009|Utilización|Demanda final|Formación bruta de capital fijo,2009|Utilización|Demanda final|Variación de existencias,2009|Utilización|Demanda final|Exportaciones de bienes FOB,2010|Oferta|Producción bruta a precios productor,2010|Oferta|Importaciones C.I.F.,2010|Oferta|Márgenes de comercio y transporte,2010|Oferta y utilización,2010|Utilización|Demanda intermedia,2010|Utilización|Demanda final|Consumo privado,2010|Utilización|Demanda final|Consumo de gobierno,2010|Utilización|Demanda final|Formación bruta de capital fijo,2010|Utilización|Demanda final|Variación de existencias,2010|Utilización|Demanda final|Exportaciones de bienes FOB,2011|Oferta|Producción bruta a precios productor,2011|Oferta|Importaciones C.I.F.,2011|Oferta|Márgenes de comercio y transporte,2011|Oferta y utilización,2011|Utilización|Demanda intermedia,2011|Utilización|Demanda final|Consumo privado,2011|Utilización|Demanda final|Consumo de gobierno,2011|Utilización|Demanda final|Formación bruta de capital fijo,2011|Utilización|Demanda final|Variación de existencias,2011|Utilización|Demanda final|Exportaciones de bienes FOB,2012|Oferta|Producción bruta a precios productor,2012|Oferta|Importaciones C.I.F.,2012|Oferta|Márgenes de comercio y transporte,2012|Oferta y utilización,2012|Utilización|Demanda intermedia,2012|Utilización|Demanda final|Consumo privado,2012|Utilización|Demanda final|Consumo de gobierno,2012|Utilización|Demanda final|Formación bruta de capital fijo,2012|Utilización|Demanda final|Variación de existencias,2012|Utilización|Demanda final|Exportaciones de bienes FOB,2013|Oferta|Producción bruta a precios productor,2013|Oferta|Importaciones C.I.F.,2013|Oferta|Márgenes de comercio y transporte,2013|Oferta y utilización,2013|Utilización|Demanda intermedia,2013|Utilización|Demanda final|Consumo privado,2013|Utilización|Demanda final|Consumo de gobierno,2013|Utilización|Demanda final|Formación bruta de capital fijo,2013|Utilización|Demanda final|Variación de existencias,2013|Utilización|Demanda final|Exportaciones de bienes FOB,2014|Oferta|Producción bruta a precios productor,2014|Oferta|Importaciones C.I.F.,2014|Oferta|Márgenes de comercio y transporte,2014|Oferta y utilización,2014|Utilización|Demanda intermedia,2014|Utilización|Demanda final|Consumo privado,2014|Utilización|Demanda final|Consumo de gobierno,2014|Utilización|Demanda final|Formación bruta de capital fijo,2014|Utilización|Demanda final|Variación de existencias,2014|Utilización|Demanda final|Exportaciones de bienes FOB,2015|Oferta|Producción bruta a precios productor,2015|Oferta|Importaciones C.I.F.,2015|Oferta|Márgenes de comercio y transporte,2015|Oferta y utilización,2015|Utilización|Demanda intermedia,2015|Utilización|Demanda final|Consumo privado,2015|Utilización|Demanda final|Consumo de gobierno,2015|Utilización|Demanda final|Formación bruta de capital fijo,2015|Utilización|Demanda final|Variación de existencias,2015|Utilización|Demanda final|Exportaciones de bienes FOB,2016|Oferta|Producción bruta a precios productor,2016|Oferta|Importaciones C.I.F.,2016|Oferta|Márgenes de comercio y transporte,2016|Oferta y utilización,2016|Utilización|Demanda intermedia,2016|Utilización|Demanda final|Consumo privado,2016|Utilización|Demanda final|Consumo de gobierno,2016|Utilización|Demanda final|Formación bruta de capital fijo,2016|Utilización|Demanda final|Variación de existencias,2016|Utilización|Demanda final|Exportaciones de bienes FOB,2017|Oferta|Producción bruta a precios productor,2017|Oferta|Importaciones C.I.F.,2017|Oferta|Márgenes de comercio y transporte,2017|Oferta y utilización,2017|Utilización|Demanda intermedia,2017|Utilización|Demanda final|Consumo privado,2017|Utilización|Demanda final|Consumo de gobierno,2017|Utilización|Demanda final|Formación bruta de capital fijo,2017|Utilización|Demanda final|Variación de existencias,2017|Utilización|Demanda final|Exportaciones de bienes FOB,2018|Oferta|Producción bruta a precios productor<P>,2018|Oferta|Importaciones C.I.F.<P>,2018|Oferta|Márgenes de comercio y transporte<P>,2018|Oferta y utilización<P>,2018|Utilización|Demanda intermedia<P>,2018|Utilización|Demanda final|Consumo privado<P>,2018|Utilización|Demanda final|Consumo de gobierno<P>,2018|Utilización|Demanda final|Formación bruta de capital fijo<P>,2018|Utilización|Demanda final|Variación de existencias<P>,2018|Utilización|Demanda final|Exportaciones de bienes FOB<P>,2019|Oferta|Producción bruta a precios productor<P>,2019|Oferta|Importaciones C.I.F.<P>,2019|Oferta|Márgenes de comercio y transporte<P>,2019|Oferta y utilización<P>,2019|Utilización|Demanda intermedia<P>,2019|Utilización|Demanda final|Consumo privado<P>,2019|Utilización|Demanda final|Consumo de gobierno<P>,2019|Utilización|Demanda final|Formación bruta de capital fijo<P>,2019|Utilización|Demanda final|Variación de existencias<P>,2019|Utilización|Demanda final|Exportaciones de bienes FOB<P>
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,10321.701,20.827,8.86,10351.388,5153.572,5089.294,NA,105.698,0.044,2.779,9571.936,52.158,16.018,9640.112,4979.36,4511.584,NA,147.459,0.52,1.19,9862.835,67.712,21.211,9951.758,5171.701,4625.651,NA,154.102,-2.177,2.481,10734.963,45.231,14.745,10794.939,5698.609,4960.475,NA,129.503,0.417,5.934,12138.454,118.4,42.324,12299.178,6636.169,5475.014,NA,178.798,2.606,6.591,12317.969,72.913,22.597,12413.479,6457.013,5799.572,NA,149.63,1.144,6.12,13066.678,62.274,18.113,13147.065,6532.734,6410.367,NA,153.776,0.548,49.64,14449.953,114.213,32.783,14596.949,6647.178,7724.675,NA,208.906,1.923,14.268,12164.544,101.157,30.497,12296.198,6189.506,5850.536,NA,223.571,0.591,31.994,13506.284,62.035,18.927,13587.246,6646.233,6713.582,NA,190.387,0.198,36.846,13557.662,64.012,19.443,13641.117,6805.946,6618.384,NA,210.619,-0.189,6.357,12464.074,76.918,22.298,12563.29,6718.121,5628.237,NA,208.591,-0.47,8.811
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,2597.561,NA,NA,2597.561,2597.299,0.263,NA,NA,NA,NA,2369.292,NA,NA,2369.292,2369.051,0.24,NA,NA,NA,NA,2351.621,NA,NA,2351.621,2351.387,0.234,NA,NA,NA,NA,2255.186,NA,NA,2255.186,2254.943,0.243,NA,NA,NA,NA,2496.405,NA,NA,2496.405,2496.148,0.257,NA,NA,NA,NA,2461.096,NA,NA,2461.096,2460.838,0.258,NA,NA,NA,NA,2633.333,NA,NA,2633.333,2633.106,0.227,NA,NA,NA,NA,2571.077,NA,NA,2571.077,2570.841,0.236,NA,NA,NA,NA,2801.996,NA,NA,2801.996,2801.746,0.25,NA,NA,NA,NA,2790.222,NA,NA,2790.222,2790.048,0.174,NA,NA,NA,NA,3086.498,NA,NA,3086.498,3086.316,0.182,NA,NA,NA,NA,3038.775,NA,NA,3038.775,3038.608,0.167,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,24919.455,3.056,NA,24922.511,21013.844,365.966,NA,3542.702,NA,NA,25894.305,3.729,NA,25898.034,21939.108,396.526,NA,3562.401,NA,NA,26461.142,3.263,NA,26464.405,22304.455,371.583,NA,3788.366,NA,NA,27264.802,2.951,NA,27267.753,22730.244,359.84,NA,4177.668,NA,NA,29260.631,3.175,NA,29263.806,24370.35,330.57,NA,4562.886,NA,NA,29431.873,3.068,NA,29434.941,23781.523,339.934,NA,5313.484,NA,NA,31657.394,3.538,NA,31660.932,25241.822,357.818,NA,6061.292,NA,NA,34270.179,4.403,NA,34274.582,27187.278,346.604,NA,6740.7,NA,NA,37504.802,5.008,NA,37509.81,29593.713,347.518,NA,7568.578,NA,NA,40135.742,5.027,NA,40140.769,31422.511,392.401,NA,8325.858,NA,NA,41260.044,5.004,NA,41265.048,32614.278,413.005,NA,8237.765,NA,NA,44061.255,5.372,NA,44066.627,34460.099,396.568,NA,9209.96,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,445.607,0.493,NA,446.1,105.274,339.84,NA,0.986,NA,NA,425.505,0.603,NA,426.108,105.534,319.695,NA,0.88,NA,NA,418.988,0.561,NA,419.549,111.47,307.175,NA,0.904,NA,NA,437.28,0.576,NA,437.856,120.386,316.464,NA,1.005,NA,NA,483.351,0.632,NA,483.983,123.874,359.049,NA,1.06,NA,NA,496.432,0.617,NA,497.049,133.285,362.754,NA,1.011,NA,NA,524.063,0.712,NA,524.775,134.337,389.367,NA,1.07,NA,NA,514.051,0.887,NA,514.938,134.941,378.833,NA,1.164,NA,NA,544.291,1.023,NA,545.314,138.98,405.027,NA,1.307,NA,NA,532.49,1.067,NA,533.557,146.312,385.773,NA,1.473,NA,NA,580.676,1.133,NA,581.809,155.265,424.942,NA,1.603,NA,NA,586.774,1.178,NA,587.952,166.09,420.196,NA,1.665,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,287.682,NA,NA,287.682,287.678,0.004,NA,NA,NA,NA,282.664,NA,NA,282.664,282.659,0.005,NA,NA,NA,NA,294.396,NA,NA,294.396,294.39,0.006,NA,NA,NA,NA,301.601,NA,NA,301.601,301.595,0.006,NA,NA,NA,NA,337.583,NA,NA,337.583,337.577,0.007,NA,NA,NA,NA,347.202,NA,NA,347.202,347.194,0.007,NA,NA,NA,NA,366.124,NA,NA,366.124,366.117,0.008,NA,NA,NA,NA,363.991,NA,NA,363.991,363.983,0.008,NA,NA,NA,NA,387.706,NA,NA,387.706,387.698,0.008,NA,NA,NA,NA,392.284,NA,NA,392.284,392.275,0.009,NA,NA,NA,NA,427.337,NA,NA,427.337,427.327,0.01,NA,NA,NA,NA,434.345,NA,NA,434.345,434.335,0.011,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,2034.641,NA,4.543,2039.184,2007.947,30.311,NA,0.013,0.913,NA,2029.044,NA,4.824,2033.868,2006.309,29.705,NA,0.014,-2.161,NA,2091.317,NA,4.844,2096.161,2067.762,28.442,NA,0.012,-0.056,NA,2236.247,NA,5.184,2241.431,2211.432,28.641,NA,0.013,1.345,NA,2396.888,NA,5.286,2402.174,2369.405,30.291,NA,0.015,2.464,NA,2310.288,NA,4.932,2315.22,2281.533,31.78,NA,0.017,1.889,NA,2427.773,NA,4.983,2432.756,2397.003,33.336,NA,0.019,2.398,NA,2522.507,NA,5.812,2528.319,2492.799,35.472,NA,0.022,0.026,NA,2716.638,NA,6.61,2723.248,2680.174,41.615,NA,0.027,1.432,NA,2626.895,NA,6.778,2633.673,2594.852,37.658,NA,0.029,1.134,NA,2612.085,NA,6.913,2618.998,2580.223,38.063,NA,0.04,0.671,NA,2768.655,NA,7.427,2776.082,2735.981,38.539,NA,0.038,1.525,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,13970.125,8.867,NA,13978.992,13973.262,0.251,NA,NA,NA,5.48,13279.295,23.924,NA,13303.219,13296.997,0.205,NA,NA,NA,6.017,13881.332,31.538,NA,13912.87,13901.077,0.169,NA,NA,NA,11.624,14412.888,37.703,NA,14450.591,14439.48,0.16,NA,NA,NA,10.95,14871.261,36.659,NA,14907.92,14896.412,0.151,NA,NA,NA,11.357,15814.433,28.408,NA,15842.841,15835.414,0.176,NA,NA,NA,7.251,17253.126,31.64,NA,17284.766,17277.363,0.157,NA,NA,NA,7.246,16700.1,32.242,NA,16732.342,16723.314,0.137,NA,NA,NA,8.891,19562.02,36.817,NA,19598.837,19593.012,0.149,NA,NA,NA,5.675,21555.058,45.312,NA,21600.37,21599.8,0.149,NA,NA,NA,0.421,24544.249,44.781,NA,24589.03,24585.183,0.143,NA,NA,NA,3.705,23484.768,43.629,NA,23528.397,23524.769,0.125,NA,NA,NA,3.502
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,4343.52,8.831,NA,4352.351,3157.196,1195.155,NA,NA,NA,NA,4302.481,10.797,NA,4313.278,3071.643,1241.635,NA,NA,NA,NA,4332.655,10.032,NA,4342.687,3057.804,1284.884,NA,NA,NA,NA,4608.603,10.303,NA,4618.906,3297.167,1321.74,NA,NA,NA,NA,4904.14,11.298,NA,4915.438,3537.275,1378.163,NA,NA,NA,NA,5101.344,12.069,NA,5113.413,3681.956,1431.456,NA,NA,NA,NA,5517.787,13.905,NA,5531.692,3895.745,1635.947,NA,NA,NA,NA,6404.807,17.354,NA,6422.161,4437.247,1984.913,NA,NA,NA,NA,6560.155,20.001,NA,6580.156,4623.839,1956.317,NA,NA,NA,NA,6903.043,20.871,NA,6923.914,4898.761,2025.153,NA,NA,NA,NA,7309.731,22.162,NA,7331.893,5230.237,2101.656,NA,NA,NA,NA,8106.509,23.044,NA,8129.553,5687.165,2442.388,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,1444.2406415721484,NA,NA,1444.241,NA,NA,1347.9936933349686,96.24694823717991,NA,NA,1710.5734210147816,NA,NA,1710.573,NA,NA,1489.7877502598747,220.785670754907,NA,NA,1876.104212794285,NA,NA,1876.104,NA,NA,1705.1171753065928,170.98703748769242,NA,NA,1952.6748387323478,NA,NA,1952.675,NA,NA,1823.3982683297884,129.27657040255946,NA,NA,2191.0767041590925,NA,NA,2191.077,NA,NA,2101.0320542699287,90.0446498891638,NA,NA,1694.2177614399193,NA,NA,1694.218,NA,NA,1645.0522991244459,49.16546231547348,NA,NA,1267.8967085025151,NA,NA,1267.897,NA,NA,1243.4886316008306,24.408076901684524,NA,NA,1505.1296559026423,NA,NA,1505.13,NA,NA,1489.2970599844957,15.832595918146497,NA,NA,1619.1921844767428,NA,NA,1619.192,NA,NA,1587.7014671811698,31.490717295572978,NA,NA,1690.6744959105404,NA,NA,1690.674,NA,NA,1651.3754784626185,39.29901744792186,NA,NA,2209.6341386703484,NA,NA,2209.634,NA,NA,2183.44182624373,26.192312426618567,NA,NA,2144.922839185571,NA,NA,2144.923,NA,NA,2141.067396375362,3.855442810208866,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,12895.123,30.117,34.089,12959.329,203.974,2201.993,9472.77,1077.543,0.074,2.975,13674.221,46.572,39.353,13760.146,225.067,2199.761,10061.881,1268.617,0.025,4.796,13395.366,30.746,36.354,13462.466,217.901,2222.609,9800.356,1220.294,0.691,0.617,14815.951,31.09,39.359,14886.4,235.249,2356.978,10976.99,1315.208,0.197,1.777,16858.205,29.872,42.005,16930.082,246.344,2676.575,12632.179,1373.466,0.329,1.19,15898.207,43.471,44.423,15986.101,262.156,2707.6,11787.974,1227.493,0.465,0.412,17053.432,53.94,46.666,17154.038,277.462,2675.623,12772.61,1419.71,-0.057,8.689,18230.872,59.177,51.117,18341.166,291.378,2955.217,13628.957,1464.344,0.809,0.461,19421.696,42.015,47.918,19511.629,292.28,3034.518,14693.572,1490.674,0.212,0.372,19800.146,40.52,49.63,19890.296,308.536,3153.459,14867.07,1558.659,0.257,2.313,21772.584,62.182,58.133,21892.899,334.433,3566.457,16057.313,1933.888,0.129,0.678,19970.986,53.304,55.35,20079.64,342.848,3642.358,14725.163,1367.604,0.158,1.511
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,835.959,19.478,30.717,886.154,40.095,288.87,138.353,416.366,0.048,2.421,919.482,31.115,34.42,985.017,48.557,303.019,159.154,470.26,0.043,3.983,960.91,13.675,30.966,1005.551,34.737,306.118,164.511,499.743,0.268,0.175,1049.103,16.654,34.794,1100.551,40.501,322.142,176.866,559.492,0.149,1.401,1158.536,11.151,36.086,1205.773,39,352.386,203.89,609.563,0.099,0.835,1029.62,25.566,38.767,1093.953,47.522,341.706,107.844,596.531,0.279,0.071,1206.321,37.324,41.495,1285.14,52.555,354.43,200.839,668.747,-0.031,8.6,1279.304,31.993,42.533,1353.83,53.868,363.883,224.183,711.271,0.456,0.169,1409.752,20.93,41.276,1471.958,48.81,364.841,239.134,819.011,0.149,0.012,1558.801,17.274,42.264,1618.339,51.067,378.912,221.736,966.313,0.137,0.172,1860.593,36.309,49.973,1946.875,63.47,534.266,240.817,1108.099,0.109,0.114,1757.995,24.669,46.293,1828.957,56.228,541.067,236.649,994.855,0.123,0.035
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,1385.482,10.639,3.372,1399.493,9.009,1389.297,NA,0.608,0.026,0.554,1382.297,15.457,4.933,1402.687,12.936,1387.867,NA,1.09,-0.018,0.813,1362.036,17.071,5.388,1384.495,12.171,1367.433,NA,4.027,0.423,0.442,1449.175,14.436,4.565,1468.176,10.317,1453.653,NA,3.782,0.048,0.376,1642.609,18.721,5.919,1667.249,12.969,1648.371,NA,5.326,0.23,0.355,1649.259,17.905,5.656,1672.82,12.753,1654.752,NA,4.788,0.186,0.341,1619.929,16.616,5.171,1641.716,11.27,1625.466,NA,4.917,-0.026,0.089,1837.917,27.184,8.584,1873.685,16.959,1847.045,NA,9.036,0.353,0.292,1844.412,21.085,6.642,1872.139,11.972,1851.514,NA,8.229,0.063,0.36,1886.289,23.246,7.366,1916.901,12.799,1894.177,NA,7.664,0.12,2.141,2116.047,25.873,8.16,2150.08,15.35,2126.678,NA,7.468,0.02,0.564,2168.302,28.635,9.057,2205.994,17.445,2182.268,NA,4.772,0.035,1.476
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,166.154,NA,NA,166.154,154.81,11.344,NA,NA,NA,NA,175.291,NA,NA,175.291,163.516,11.775,NA,NA,NA,NA,183.433,NA,NA,183.433,170.933,12.5,NA,NA,NA,NA,197.725,NA,NA,197.725,184.365,13.36,NA,NA,NA,NA,208.522,NA,NA,208.522,194.302,14.22,NA,NA,NA,NA,216.496,NA,NA,216.496,201.807,14.689,NA,NA,NA,NA,228.837,NA,NA,228.837,213.558,15.278,NA,NA,NA,NA,235.548,NA,NA,235.548,220.464,15.084,NA,NA,NA,NA,247.239,NA,NA,247.239,231.401,15.838,NA,NA,NA,NA,261.311,NA,NA,261.311,244.564,16.747,NA,NA,NA,NA,273.002,NA,NA,273.002,255.499,17.503,NA,NA,NA,NA,287.507,NA,NA,287.507,269.056,18.451,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,512.542,NA,NA,512.542,0.06,512.482,NA,NA,NA,NA,497.158,NA,NA,497.158,0.058,497.1,NA,NA,NA,NA,536.618,NA,NA,536.618,0.06,536.558,NA,NA,NA,NA,567.89,NA,NA,567.89,0.066,567.823,NA,NA,NA,NA,661.672,NA,NA,661.672,0.073,661.598,NA,NA,NA,NA,696.527,NA,NA,696.527,0.074,696.453,NA,NA,NA,NA,680.528,NA,NA,680.528,0.079,680.449,NA,NA,NA,NA,729.292,NA,NA,729.292,0.087,729.205,NA,NA,NA,NA,802.422,NA,NA,802.422,0.097,802.325,NA,NA,NA,NA,863.729,NA,NA,863.729,0.106,863.623,NA,NA,NA,NA,888.124,NA,NA,888.124,0.114,888.01,NA,NA,NA,NA,900.691,NA,NA,900.691,0.119,900.572,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,9994.986278880455,NA,NA,9994.986,NA,NA,9334.417010954443,660.5692679260125,NA,NA,10699.993395550644,NA,NA,10699.993,NA,NA,9902.726878098758,797.2665174518862,NA,NA,10352.368642609143,NA,NA,10352.369,NA,NA,9635.845021873707,716.5236207354363,NA,NA,11552.058161710125,NA,NA,11552.058,NA,NA,10800.123980422803,751.934181287323,NA,NA,13186.865627671094,NA,NA,13186.866,NA,NA,12428.288788978874,758.5768386922192,NA,NA,12306.304824976232,NA,NA,12306.305,NA,NA,11680.130456928122,626.1743680481109,NA,NA,13317.816930355204,NA,NA,13317.817,NA,NA,12571.770523326697,746.0464070285072,NA,NA,14148.811162513704,NA,NA,14148.811,NA,NA,13404.774309941984,744.0368525717203,NA,NA,15117.871394480788,NA,NA,15117.871,NA,NA,14454.437719801228,663.4336746795605,NA,NA,15230.015808924294,NA,NA,15230.016,NA,NA,14645.333640565435,584.6821683588594,NA,NA,16634.817753231197,NA,NA,16634.818,NA,NA,15816.496283756374,818.3214694748215,NA,NA,14856.491417545194,NA,NA,14856.491,NA,NA,14488.514300605257,367.97711693993654,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,21905.726,NA,NA,21905.726,1040.177,20865.549,NA,NA,NA,NA,23496.425,NA,NA,23496.425,1168.534,22327.89,NA,NA,NA,NA,24488.269,NA,NA,24488.269,1213.888,23274.381,NA,NA,NA,NA,27065.708,NA,NA,27065.708,1379.715,25685.992,NA,NA,NA,NA,29386.93,NA,NA,29386.93,1530.07,27856.86,NA,NA,NA,NA,30854.767,NA,NA,30854.767,1510.408,29344.359,NA,NA,NA,NA,33020.206,NA,NA,33020.206,1685.566,31334.64,NA,NA,NA,NA,35180.628,NA,NA,35180.628,1854.094,33326.533,NA,NA,NA,NA,37079.346,NA,NA,37079.346,2026.743,35052.602,NA,NA,NA,NA,38926.749,NA,NA,38926.749,2132.226,36794.524,NA,NA,NA,NA,42194.309,NA,NA,42194.309,2315.637,39878.674,NA,NA,NA,NA,43577.668,NA,NA,43577.668,2234.064,41343.604,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,10404.266,NA,NA,10404.266,494.0388640642214,9910.227135935778,NA,NA,NA,NA,11230.675,NA,NA,11230.675,558.5287880036514,10672.146211996347,NA,NA,NA,NA,11577.869,NA,NA,11577.869,573.917075228209,11003.95192477179,NA,NA,NA,NA,13078.841,NA,NA,13078.841,666.7133878361759,12412.127612163824,NA,NA,NA,NA,14313.432,NA,NA,14313.432,745.248250029672,13568.183749970329,NA,NA,NA,NA,14970.074,NA,NA,14970.074,732.817582830309,14237.256417169692,NA,NA,NA,NA,16049.954,NA,NA,16049.954,819.2941406382004,15230.6598593618,NA,NA,NA,NA,17112.681,NA,NA,17112.681,901.8749037359952,16210.806096264005,NA,NA,NA,NA,18222.427,NA,NA,18222.427,996.0308635897543,17226.396136410247,NA,NA,NA,NA,19228.2,NA,NA,19228.2,1053.2311678325073,18174.968832167495,NA,NA,NA,NA,20598.956,NA,NA,20598.956,1130.4771207825,19468.4788792175,NA,NA,NA,NA,21210.284,NA,NA,21210.284,1087.3720427119363,20122.911957288063,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,6842.754,NA,NA,6842.754,297.063,6545.691,NA,NA,NA,NA,7169.92,NA,NA,7169.92,331.358,6838.562,NA,NA,NA,NA,7585.812,NA,NA,7585.812,347.865,7237.947,NA,NA,NA,NA,8069.2,NA,NA,8069.2,385.308,7683.892,NA,NA,NA,NA,8686.582,NA,NA,8686.582,425.909,8260.673,NA,NA,NA,NA,9266.815,NA,NA,9266.815,426.501,8840.314,NA,NA,NA,NA,9895.317,NA,NA,9895.317,478.301,9417.016,NA,NA,NA,NA,10293.281,NA,NA,10293.281,517.126,9776.154,NA,NA,NA,NA,10964.282,NA,NA,10964.282,575.541,10388.74,NA,NA,NA,NA,11667.462,NA,NA,11667.462,617.737,11049.725,NA,NA,NA,NA,12833.694,NA,NA,12833.694,683.829,12149.866,NA,NA,NA,NA,13707.299,NA,NA,13707.299,681.426,13025.873,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,4106.799,NA,NA,4106.799,195.00830840926986,3911.79069159073,NA,NA,NA,NA,4523.96,NA,NA,4523.96,224.98753599200393,4298.972464007996,NA,NA,NA,NA,4729.958,NA,NA,4729.958,234.46487961750722,4495.493120382493,NA,NA,NA,NA,5311.239,NA,NA,5311.239,270.7483138068291,5040.49068619317,NA,NA,NA,NA,5746.573,NA,NA,5746.573,299.2031171781696,5447.369882821831,NA,NA,NA,NA,5945.644,NA,NA,5945.644,291.0521661048255,5654.591833895175,NA,NA,NA,NA,6352.582,NA,NA,6352.582,324.27714188612003,6028.30485811388,NA,NA,NA,NA,7015.871,NA,NA,7015.871,369.7514131625057,6646.119586837494,NA,NA,NA,NA,7110.403,NA,NA,7110.403,388.65189804635685,6721.751101953643,NA,NA,NA,NA,7211.708,NA,NA,7211.708,395.02374839595143,6816.684251604048,NA,NA,NA,NA,7905.491,NA,NA,7905.491,433.8558082289203,7471.63519177108,NA,NA,NA,NA,7779.799,NA,NA,7779.799,398.8412380766933,7380.957761923307,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,551.907,NA,NA,551.907,54.067,497.84,NA,NA,NA,NA,571.87,NA,NA,571.87,53.66,518.209,NA,NA,NA,NA,594.63,NA,NA,594.63,57.641,536.989,NA,NA,NA,NA,606.428,NA,NA,606.428,56.945,549.482,NA,NA,NA,NA,640.343,NA,NA,640.343,59.71,580.633,NA,NA,NA,NA,672.234,NA,NA,672.234,60.037,612.197,NA,NA,NA,NA,722.353,NA,NA,722.353,63.694,658.659,NA,NA,NA,NA,758.795,NA,NA,758.795,65.342,693.453,NA,NA,NA,NA,782.234,NA,NA,782.234,66.519,715.715,NA,NA,NA,NA,819.379,NA,NA,819.379,66.234,753.146,NA,NA,NA,NA,856.168,NA,NA,856.168,67.475,788.694,NA,NA,NA,NA,880.286,NA,NA,880.286,66.425,813.861,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,75350.594,NA,NA,75350.594,NA,75350.594,NA,NA,NA,NA,73202.688,NA,NA,73202.688,NA,73202.688,NA,NA,NA,NA,81088.262,NA,NA,81088.262,NA,81088.262,NA,NA,NA,NA,90372.234,NA,NA,90372.234,NA,90372.234,NA,NA,NA,NA,96214.211,NA,NA,96214.211,NA,96214.211,NA,NA,NA,NA,100466.317,NA,NA,100466.317,NA,100466.317,NA,NA,NA,NA,104569.344,NA,NA,104569.344,NA,104569.344,NA,NA,NA,NA,113083.892,NA,NA,113083.892,NA,113083.892,NA,NA,NA,NA,126548.309,NA,NA,126548.309,NA,126548.309,NA,NA,NA,NA,138786.157,NA,NA,138786.157,NA,138786.157,NA,NA,NA,NA,151452.898,NA,NA,151452.898,NA,151452.898,NA,NA,NA,NA,157603.685,NA,NA,157603.685,NA,157603.685,NA,NA,NA,NA
